TEAM,DATE,LOCATION,ORPG,DRPG,TRPG,APG,SPG,BPG,TPG,PFPG,FG_PCT,X2P_PCT,X3P_PCT,FT_PCT,PPP,PAPP,WIN,LOSS,WIN_PCT,SOS,CONFERENCE,RESULT,OUTCOME,PROB,ELO_DIFF
Central Pennsylvania College,11/21/2015,Away,-7,-22,-29,-13.66666667,-8.666666667,-1.666666667,-11.33333333,-21.33333333,-0.476190476,-0.574468085,-0.351351351,-0.574468085,-1.066066066,-0.920920921,-2,-1,-0.666666667,-0.416666667,NA,Loss,Expected,0.003925798,-4.993944482
Central Pennsylvania College,12/22/2015,Away,-0.75,2.333333333,1.583333333,-0.5,2,-0.416666667,-0.916666667,3.5,-0.042228548,-0.035890318,-0.114315601,0.00976874,-0.080481589,0.036275224,-2,-7,-0.166666667,-0.46310616,NA,Loss,Expected,0.002297642,35.22032157
Central State (OH),11/16/2015,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Loss,Expected,0.00280845,0
Chadron State,11/13/2015,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Loss,Expected,0.000610172,0
Chaminade,11/23/2015,Neutral,-7.5,-24.5,-32,-19.5,-7,-2.5,-10,-21,-0.448818898,-0.453488372,-0.43902439,-0.78125,-1.154822335,-0.958121827,-1,-1,-0.5,-0.166666667,NA,Loss,Expected,0.000776548,-9.166351034
Chaminade,11/24/2015,Neutral,-6.25,-12.25,-18.5,-7.5,-2.75,-4.75,-0.25,-0.75,-0.124396135,-0.104938272,-0.090909091,0.113256113,-0.28900429,0.610365505,-3,0,-0.75,1.083809524,NA,Loss,Expected,0.675613599,-63.17470414
Chaminade,11/25/2015,Neutral,-0.7,-4.7,-5.4,3.1,0.5,-4.3,5,5.4,-0.01393534,-0.019911188,0.005947661,0.060164512,-0.079209578,0.308554774,-3,0,-0.6,1.023950617,NA,Loss,Expected,0.506677032,-31.93358249
Charleston Southern,2/13/2016,Away,-1.295,2.423333333,1.128333333,-2.46,-3.286666667,-1.015,2.213333333,1.8,-0.048143686,-0.011445706,-0.037555713,-0.119209262,-0.124767634,0.020447472,-6,7,-0.265,0.216073026,Big South,Loss,Expected,0.024417056,-107.0733021
Charleston Southern,1/30/2016,Home,-4.058441558,-0.261904762,-4.32034632,-0.441558442,-4.417748918,-1.441558442,-1.097402597,-0.454545455,0.013544395,0.024502383,0.024448838,-0.003007717,0.003201949,0.043071904,-2,1,-0.073593074,0.099288101,Big South,Loss,Expected,0.041096812,-26.83640875
Charleston Southern,2/6/2016,Home,-1.014492754,-0.39673913,-1.411231884,0.206521739,-1.338768116,-0.112318841,-1.329710145,0.123188406,-0.017108212,0.001765835,0.003036745,-0.079753924,-0.011651521,-0.018957165,1,-2,0.05615942,0.201013569,Big South,Loss,Expected,0.047487353,10.20222266
Charleston Southern,2/18/2016,Away,-3.66951567,0.280626781,-3.388888889,-0.676638177,-3.967236467,-1.286324786,-1.264957265,-0.98005698,0.00546584,0.018038114,0.00964441,-0.019541904,-0.021101755,0.028886811,-4,3,-0.135327635,0.116823949,Big South,Loss,Expected,0.061554133,-64.79139754
Charleston Southern,11/20/2015,Away,-2.833333333,-3.166666667,-6,-6,-4.833333333,-2.666666667,4.333333333,5.833333333,-0.066292435,-0.034308511,-0.070212766,-0.071098471,-0.159597925,0.024919676,0,1,-0.166666667,1.777777778,Big South,Loss,Expected,0.019947503,-8.900092575
Charleston Southern,12/21/2015,Away,-2.018181818,-4.718181818,-6.736363636,-0.909090909,-3.3,-1.718181818,-0.663636364,4.4,-0.059458831,-0.079684557,0.050622051,-0.088545038,-0.099582607,0.1365927,-4,5,-0.436363636,0.084046646,Big South,Loss,Expected,0.191997004,-91.25747841
Charleston Southern,1/23/2016,Home,-2.590643275,-2.137426901,-4.728070175,0.461988304,-1.763157895,-0.733918129,0.614035088,2.380116959,-0.028324678,-0.034626617,0.019146265,-0.029761905,-0.076479046,0.059750171,-2,3,-0.134502924,0.136895473,Big South,Loss,Expected,0.039741752,-55.08615794
Charleston Southern,1/6/2016,Away,-3.7,-1.371428571,-5.071428571,0.719047619,-0.928571429,-1.914285714,-0.685714286,1.980952381,-0.011620397,-0.015095706,0.044500249,-0.024929492,-0.012363569,0.023620837,-3,2,-0.176190476,0.087194627,Big South,Loss,Expected,0.041001423,-21.83413288
Charleston Southern,11/13/2015,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Big South,Loss,Expected,0.002178108,0
Charleston Southern,11/27/2015,Away,-0.6,-9.6,-10.2,-0.6,-1.4,-2,-0.6,6.2,-0.035833715,-0.06501373,0.003787879,-0.024421857,-0.033721683,0.275634481,-1,1,-0.2,0.180693459,Big South,Loss,Expected,0.026873162,-50.99463131
Charleston Southern,2/25/2016,Away,-1.637362637,-2.950549451,-4.587912088,-0.052197802,-0.925824176,-1.167582418,0.346153846,1.554945055,-0.036132495,-0.037372001,0.001556336,-0.042002698,-0.091552927,0.071706685,-7,9,-0.293956044,0.136669537,Big South,Loss,Expected,0.236509499,-146.2643731
Charleston Southern,11/24/2015,Home,0.5,-5.25,-4.75,0.75,-2.5,-3.5,4,7,-0.103903162,-0.177632268,0.056643678,-0.205309041,-0.18338284,0.059373669,-2,2,-0.5,-0.1,Big South,Win,Upset,0.465465993,-37.83232563
Charleston Southern,12/17/2015,Away,3.1,-1,2.1,0.7,0.5,0.3,0,-0.4,0.018514463,0.047185604,-0.004533646,-0.080150772,0.123320752,0.077349878,1,-1,0.1,-0.460812084,Big South,Loss,Expected,0.015032055,18.1738275
Charleston Southern,1/16/2016,Away,0.705882353,-1.882352941,-1.176470588,2.529411765,-2.764705882,0.411764706,0.294117647,1.176470588,0.002870676,-0.014265622,0.046753876,-0.036514007,0.008615448,0.047110435,-2,2,-0.117647059,0.320628879,Big South,Win,Expected,0.109899679,6.832181368
Charleston Southern,1/9/2016,Home,-0.85,-2.329166667,-3.179166667,0.991666667,-3.754166667,-0.979166667,-1.020833333,2.245833333,-0.038730647,-0.055489918,0.061793865,-0.059412935,-0.031142373,0.109700976,-6,5,-0.354166667,0.177285381,Big South,Loss,Expected,0.129581816,-79.19436289
Charleston Southern,3/3/2016,Neutral,-0.394883204,-0.816462736,-1.21134594,-0.123470523,-1.255839822,-0.636262514,-1.551724138,0.338153504,-0.024320306,-0.00567176,-0.012004644,-0.081063952,-0.024442259,-0.021908065,0,-2,0.020022247,0.132576652,Big South,Loss,Expected,0.053567689,-8.456854163
Charleston Southern,11/15/2015,Away,-9,-12,-21,-2,-4,-11,-8,18,-0.141666667,-0.160455487,-0.013333333,0.038095238,-0.184225513,0.208554796,-1,1,-1,0.333333333,Big South,Loss,Expected,0.060518004,-16.99444356
Charleston Southern,2/20/2016,Home,0.811965812,0.44017094,1.252136752,1.04985755,-2.497150997,0.182336182,0.58974359,-0.276353276,-0.020847338,-0.032405874,0.009942557,-0.075406699,-0.059052503,0.005524392,-2,3,-0.08974359,0.231206056,Big South,Loss,Expected,0.090926068,-36.84102283
Charleston Southern,12/2/2015,Home,-2.1,-5.8,-7.9,1,-1.5,-3.633333333,2.466666667,1.966666667,-0.05874011,-0.086785128,-0.011593643,-0.141447819,-0.219168241,0.041446244,-2,3,-0.466666667,0.304573611,Big South,Loss,Expected,0.444793068,-50.88227954
Charleston Southern,12/5/2015,Away,2.428571429,-1.25,1.178571429,-1.464285714,-2.75,0.035714286,-0.75,3.767857143,-0.049069518,-0.102492804,0.019995762,-0.052781306,-0.008131033,0.162924412,-1,0,-0.089285714,0.074747475,Big South,Win,Upset,0.21072952,-8.362898718
Charleston Southern,2/3/2016,Away,-1.756916996,-1.239130435,-2.996047431,0.353754941,-4.268774704,-0.855731225,-0.26284585,2.529644269,-0.018317637,-0.016553738,0.040292062,-0.07164787,-0.043169587,0.104410177,-7,6,-0.288537549,0.242207668,Big South,Loss,Expected,0.180576391,-118.9577171
Charleston Southern,1/2/2016,Home,-0.604395604,-0.615384615,-1.21978022,-3.181318681,-3.428571429,-1.554945055,2.203296703,2.923076923,-0.069869557,-0.037095297,-0.054188017,-0.097318008,-0.125637981,0.061350056,-5,4,-0.32967033,0.151588139,Big South,Loss,Expected,0.281344818,-82.92860244
Charleston Southern,1/20/2016,Away,-0.722222222,-0.388888889,-1.111111111,2,-2.444444444,-0.111111111,-1.388888889,0.388888889,0.005626254,-0.001214884,0.094455623,-0.058230336,0.066533759,0.030414792,-1,1,-0.055555556,0.127568793,Big South,Win,Expected,0.037623233,16.5211995
Charleston Southern,12/12/2015,Home,0.611111111,0.430555556,1.041666667,-0.069444444,-1.861111111,-0.208333333,0.444444444,4,-0.011288843,-0.044104143,0.066681856,-0.067736758,0.050105661,0.045661016,2,-3,0.263888889,-0.026701594,Big South,Loss,Expected,0.006292535,35.66265089
Charleston Southern,1/14/2016,Home,2.256944444,1.229166667,3.486111111,1.145833333,-0.569444444,0.75,-1.243055556,0.645833333,-0.016883751,-0.043999515,0.026498409,-0.031946144,0.054323611,-0.000288836,0,-2,0.034722222,0.188916601,Big South,Win,Expected,0.027216495,50.14228697
Charleston Southern,12/14/2015,Home,8.111111111,21.22222222,29.33333333,12.66666667,4.777777778,2.222222222,12.44444444,22.88888889,0.402234637,0.438202247,0.366666667,0.615384615,0.995412844,1.105504587,3,6,0.333333333,0.302741703,Big South,Win,Upset,0.825164549,-35.54296677
Charleston Southern,1/27/2016,Away,-0.35,-1.5,-1.85,2.15,-0.75,-3.2,0.45,0.55,-0.04719342,-0.065959513,0.005503757,-0.104741641,-0.117444723,-0.011135395,-6,6,-0.3,0.269921936,Big South,Loss,Expected,0.016166441,-99.70654468
Charleston Southern,2/11/2016,Home,-0.297101449,0.880434783,0.583333333,1.561594203,-2.344202899,0.288043478,-0.963768116,-0.119565217,-0.002193874,0.005283866,0.061724259,-0.082762673,0.037275992,0.02723641,0,1,-0.014492754,0.185912429,Big South,Win,Expected,0.265270238,2.284662312
Charlotte,12/5/2015,Away,3.428571429,-3.857142857,-0.428571429,-3,0.285714286,0.285714286,2.571428571,0.714285714,-0.133260932,-0.160020413,-0.102423604,-0.098662207,-0.320461502,0.137744087,-5,5,-0.714285714,0.687473282,Conference USA,Loss,Expected,0.263384197,-160.8574853
Charlotte,11/19/2015,Home,-6,-4,-10,2,1.5,2.5,-2,-2,-0.00151699,-0.007865937,0.00952381,-0.038058136,-0.14012592,0.181754696,-2,2,-1,1.111111111,Conference USA,Win,Upset,0.952074771,-43.53520257
Charlotte,1/9/2016,Away,0.79047619,-2.604761905,-1.814285714,-1.257142857,-3.142857143,-2.338095238,-0.423809524,1.042857143,-0.031639658,-0.08133163,0.039318452,-0.038164272,-0.067136528,0.227641331,-8,7,-0.514285714,0.337286215,Conference USA,Loss,Expected,0.572401789,-136.4448696
Charlotte,2/27/2016,Home,1.959359606,-2.254926108,-0.295566502,-1.25862069,0.136699507,-1.193349754,-0.804187192,-2.519704433,-0.012716628,-0.033602454,0.034194775,0.014864511,0.025110642,0.091772288,-6,5,-0.193349754,0.084220115,Conference USA,Win,Upset,0.293711682,-35.95284964
Charlotte,11/16/2015,Away,-1,-1,-2,-3,0,2,-1,2,0.058119658,0.022519353,0.125,-0.102240896,-0.041689338,0.223890151,-1,1,-1,-0.166666667,Conference USA,Loss,Expected,0.262360614,-21.37349719
Charlotte,1/23/2016,Home,0.365497076,-2.108187135,-1.742690058,-0.514619883,1.304093567,-2.076023392,-1.312865497,-0.035087719,-0.043719154,-0.067510973,0.000935235,-0.047719418,-0.06948676,0.035889428,-5,4,-0.248538012,0.225780766,Conference USA,Win,Upset,0.757110075,-71.58920742
Charlotte,2/25/2016,Home,1.78042328,0.908730159,2.689153439,3.227513228,-0.433862434,-0.058201058,-1.837301587,-3.829365079,0.025049028,0.000204122,0.067510394,-0.038348249,0.084874275,-0.035022195,5,-6,0.191798942,0.070783613,Conference USA,Win,Expected,0.010111157,135.9594513
Charlotte,12/1/2015,Home,2.083333333,-4.333333333,-2.25,-4.583333333,1,1,4.666666667,1.166666667,-0.043582182,-0.111802101,-0.001351351,-0.070057234,-0.203647223,0.084653667,-3,5,-0.833333333,0.366501752,Conference USA,Loss,Expected,0.046795364,-84.2810606
Charlotte,2/18/2016,Away,1.32,-2.04,-0.72,-2.36,-1.32,-0.56,-1.88,-1.76,-0.019350903,-0.090402184,0.047018493,-0.014434055,-0.003011918,0.035261142,-3,3,-0.12,-0.061482961,Conference USA,Loss,Expected,0.020646459,-56.93807828
Charlotte,3/10/2016,Neutral,0.35625,-1.764583333,-1.408333333,1.485416667,-0.072916667,-1.2125,0.197916667,-3.110416667,0.002226591,0.001060447,-0.002098693,0.092853618,0.024461899,0.093546934,-7,9,-0.2625,-0.039218557,Conference USA,Loss,Expected,0.023324864,-68.94501144
Charlotte,12/22/2015,Home,2.772727273,-3.281818182,-0.509090909,-2.7,0.536363636,-1.918181818,-1.481818182,-2.336363636,-0.073874852,-0.129359435,-0.016541353,-0.04981604,-0.141595946,0.132334075,-4,3,-0.345454545,0.447008664,Conference USA,Loss,Expected,0.422544491,-87.52066453
Charlotte,1/14/2016,Home,2.933333333,-4.333333333,-1.4,0.533333333,-0.066666667,-1,-0.866666667,-2.533333333,-0.021414424,-0.031685261,-0.021348726,-0.013021685,-0.018832658,0.153506532,-6,6,-0.4,0.058708015,Conference USA,Loss,Expected,0.50939414,-108.5413632
Charlotte,1/7/2016,Away,2.814102564,0.467948718,3.282051282,1.442307692,1.66025641,1.41025641,-2.070512821,1.096153846,0.030511418,0.014006354,0.024022288,-0.052209138,0.090493377,0.091420961,0,1,-0.019230769,0.11921225,Conference USA,Win,Upset,0.122784775,-12.01850281
Charlotte,12/9/2015,Home,3.833333333,-4.833333333,-1,-0.25,-2.75,0.791666667,-0.083333333,-0.625,-0.05972301,-0.083130543,-0.049159396,0.048003675,-0.092940644,0.282025247,-3,5,-0.541666667,1.070779435,Conference USA,Loss,Expected,0.706175872,-115.7232755
Charlotte,11/13/2015,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Conference USA,Loss,Expected,0.017029199,0
Charlotte,12/19/2015,Away,1.666666667,0.777777778,2.444444444,0.666666667,1.555555556,-0.111111111,-3.111111111,-3,-0.033270741,-0.007414216,-0.098082967,-0.011585884,-0.05289694,0.078721723,-1,1,-0.111111111,0.508641482,Conference USA,Win,Upset,0.697098895,-60.25756109
Charlotte,2/13/2016,Home,1.166666667,-1.375,-0.208333333,2.625,-0.791666667,-0.916666667,-3.333333333,-4.583333333,-0.024395555,-0.057128952,0.053207207,0.047329193,0.03831604,0.037047236,0,0,0,0.088626585,Conference USA,Win,Expected,0.437638625,31.14656164
Charlotte,2/20/2016,Away,-0.653846154,-2.192307692,-2.846153846,1.115384615,1.153846154,-1.923076923,-1.923076923,-0.576923077,-0.021271855,-0.044177435,0.031333598,-0.011163925,-0.016765382,0.014505502,-2,2,-0.076923077,-0.001657018,Conference USA,Loss,Expected,0.03008235,-8.838180485
Charlotte,3/3/2016,Away,1.294334975,1.051724138,2.346059113,1.192118227,-0.710591133,-0.406403941,-1.233990148,0.041871921,-0.005225547,-0.061740694,0.062941584,-0.049519406,-0.00585918,-0.026567017,0,1,-0.014778325,0.002120364,Conference USA,Win,Expected,0.092414019,34.81479278
Charlotte,2/3/2016,Away,2.01863354,0.915113872,2.933747412,2.693581781,1.066252588,-0.053830228,-2.948240166,-4.451345756,0.023483764,0.003809821,0.056646833,-0.056971319,0.101289677,0.035680997,1,-3,0.072463768,0.272023448,Conference USA,Win,Expected,0.158678467,62.17632631
Charlotte,11/25/2015,Neutral,0.666666667,-4.666666667,-4,-2.333333333,-3.666666667,-0.666666667,-1.666666667,3.333333333,0.008602151,-0.004915863,-0.005287191,-0.0653115,-0.02284551,0.222791907,-2,2,-0.666666667,2.296618357,Conference USA,Loss,Expected,0.328332506,-37.79970184
Charlotte,2/6/2016,Home,-0.681818182,-0.636363636,-1.318181818,0.727272727,0.227272727,-1.727272727,2.090909091,-0.818181818,-0.002370284,-0.015452701,0.067929405,-0.034167404,-0.014065405,0.133775504,-4,4,-0.181818182,0.085505605,Conference USA,Loss,Expected,0.143314566,-68.46562883
Charlotte,1/2/2016,Away,1.179487179,-0.557692308,0.621794872,-0.403846154,0.173076923,-1.519230769,2.525641026,0.397435897,-0.029484386,-0.053537245,0.046153846,-0.032127804,-0.066042612,0.198239019,-4,3,-0.288461538,0.420372853,Conference USA,Loss,Expected,0.208544356,-97.51767603
Charlotte,1/28/2016,Away,2.139473684,-3.768421053,-1.628947368,0.271052632,0.342105263,-2.171052632,-1.055263158,-0.394736842,-0.042353052,-0.058836046,0.003829827,-0.002463054,-0.017350645,0.124442959,-5,4,-0.234210526,0.334383583,Conference USA,Win,Upset,0.368928224,-83.78927144
Charlotte,1/30/2016,Away,4.180952381,-0.595238095,3.585714286,2.169047619,0.897619048,-0.976190476,-0.626190476,-1.480952381,0.030281492,0.008902445,0.059112636,-0.065747421,0.113967957,0.07308615,2,-3,0.111904762,0.186705448,Conference USA,Loss,Expected,0.013620699,35.95528706
Charlotte,11/26/2015,Neutral,5,-0.5,4.5,-1.25,0.25,0.75,1,-0.75,-0.040130881,-0.049060773,-0.060526316,-0.083333333,-0.083805393,0.075550152,-1,1,-0.25,-0.739873653,Conference USA,Loss,Expected,0.000248635,-18.80858435
Charlotte,2/11/2016,Home,1.796442688,1.003952569,2.800395257,0.553359684,-0.903162055,-0.741106719,-1.73715415,-1.205533597,-0.00667735,-0.072139123,0.06059456,-0.082946144,-0.017027008,-0.003039019,0,1,-0.015810277,0.03395941,Conference USA,Win,Expected,0.5170624,35.64316928
Charlotte,3/5/2016,Away,0.2,-0.6,-0.4,3.4,-0.433333333,-0.766666667,-2.466666667,-3.866666667,-0.0021817,-0.02636125,0.060053883,0.050374801,0.053371266,0.017192858,2,-2,0.066666667,0.000265962,Conference USA,Loss,Expected,0.007703807,78.07758387
Charlotte,12/29/2015,Home,1.522727273,0.265151515,1.787878788,-6.492424242,-4.015151515,-0.325757576,-3.128787879,-5.227272727,-0.07255074,-0.176731056,0.002314815,-0.093216653,-0.140885886,0.063584617,-5,4,-0.401515152,0.646088736,Conference USA,Win,Upset,0.898043767,-90.33036094
Charlotte,11/27/2015,Neutral,-6.2,-9.4,-15.6,-2.2,0.2,-3.2,-4,-11.4,-0.031111111,-0.045285068,0.008510638,-0.001016503,-0.092735304,0.260063316,-2,2,-0.4,0.488636472,Conference USA,Loss,Expected,0.557558415,-68.72118518
Charlotte,1/21/2016,Home,1.5,-2.366013072,-0.866013072,-2.931372549,-2.519607843,-0.411764706,-2,-0.529411765,-0.03146592,-0.106633487,0.035069259,-0.062268468,-0.037479666,0.075024538,-5,4,-0.264705882,0.080675113,Conference USA,Win,Upset,0.643101472,-100.5953013
Charlotte,3/9/2016,Neutral,1.440860215,0.984946237,2.425806452,1.34516129,-0.467741935,-0.541935484,-1.386021505,0.178494624,-0.005813195,-0.062094459,0.060737717,-0.046314813,-0.002417075,-0.035727347,1,0,0.019354839,-0.02928081,Conference USA,Win,Expected,0.057694657,68.13367667
Charlotte,1/16/2016,Home,1.709558824,-3.860294118,-2.150735294,-5.838235294,-0.716911765,-3.959558824,-1.099264706,1.150735294,-0.075792939,-0.105305318,-0.020259939,-0.083383431,-0.124397603,0.168215028,-10,9,-0.573529412,0.424919096,Conference USA,Loss,Expected,0.768107723,-167.0651787
Chattanooga,12/18/2015,Home,-0.316666667,1.2,0.883333333,6.816666667,1.683333333,2.55,-1.316666667,-2.316666667,0.081358732,0.089793735,0.112026397,0.037923381,0.212926455,-0.117590474,5,-7,0.55,-0.310682305,Southern,Win,Expected,0.005138372,138.4848828
Chattanooga,1/16/2016,Home,-0.310457516,-0.222222222,-0.532679739,2.254901961,1.633986928,1.075163399,0.532679739,-3.150326797,0.005675526,0.010122742,0.004784447,0.000566123,-0.00356395,-0.060675852,4,-3,0.18627451,-0.153625159,Southern,Win,Expected,0.071226345,53.1499634
Chattanooga,2/27/2016,Home,0.172413793,1.656321839,1.828735632,1.672413793,0.962068966,1.016091954,-1.225287356,-3.731034483,0.008627492,0.011050601,0.044767009,0.027935658,0.074957093,-0.065723422,11,-12,0.394252874,0.002720263,Southern,Win,Expected,0.023441143,148.9786593
Chattanooga,2/1/2016,Home,-0.222943723,2.168831169,1.945887446,-0.880952381,-1.082251082,1.575757576,-1.980519481,-7.878787879,0.029794218,-0.029297726,0.053175997,-0.032601626,0.047539255,-0.118104836,8,-9,0.402597403,0.032628815,Southern,Win,Expected,0.200574992,177.9323594
Chattanooga,1/21/2016,Away,0.555555556,1.50877193,2.064327485,3.119883041,2.207602339,3.061403509,1.461988304,-3.429824561,0.036331422,0.029128857,0.035558958,0.031006727,0.083456523,-0.092196784,10,-9,0.50877193,-0.233505374,Southern,Win,Expected,0.010587099,146.5157069
Chattanooga,11/13/2015,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southern,Win,Expected,0.063732497,0
Chattanooga,12/29/2015,Away,1.533333333,-0.5,1.033333333,-0.016666667,2.116666667,2.05,0.033333333,-2.366666667,0.040924575,0.045749931,0.011529454,0.007152342,0.060846366,-0.105254451,6,-9,0.566666667,-0.226621216,Southern,Win,Expected,0.042618066,119.0240775
Chattanooga,11/16/2015,Home,12,20,32,11,9,2,16,33,0.434782609,0.461538462,0.4,0.64516129,1.077283372,1.053864169,1,0,1,0.666666667,Southern,Win,Expected,0.38020113,6.723276743
Chattanooga,2/29/2016,Away,1.019047619,1.533333333,2.552380952,4.2,1.619047619,0.70952381,-0.547619048,-2.185714286,0.054511089,0.052786193,0.033107808,0.003997093,0.140904562,-0.092727074,16,-14,0.511904762,-0.107466921,Southern,Win,Expected,0.001829555,210.7569836
Chattanooga,2/18/2016,Home,0.773148148,1.490740741,2.263888889,4.361111111,2.041666667,0.875,-0.476851852,-2.564814815,0.062345189,0.059152979,0.042464329,0.015598634,0.158798917,-0.09001205,16,-13,0.560185185,-0.043001537,Southern,Win,Expected,0.019513001,245.0857626
